Temperature_C,Humidity,Rainfall_mm,Wind_Speed_kmh,Field_Area_hectare,Previous_Irrigation_mm,Crop_Type_Cotton,Crop_Type_Maize,Crop_Type_Potato,Crop_Type_Rice,Crop_Type_Sugarcane,Crop_Type_Wheat,Crop_Growth_Stage_Flowering,Crop_Growth_Stage_Harvest,Crop_Growth_Stage_Sowing,Crop_Growth_Stage_Vegetative,Season_Kharif,Season_Rabi,Season_Zaid,Irrigation_Type_Canal,Irrigation_Type_Drip,Irrigation_Type_Rainfed,Irrigation_Type_Sprinkler,Mulching_Used_No,Mulching_Used_Yes,Region_Central,Region_East,Region_North,Region_South,Region_West
-1.2664951622288978,-1.4435876769372264,-1.2425271817906438,-0.6550529883396804,0.07745578833386316,-0.9047092814548569,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9973797813581176,0.9412489358416924,0.49778779414444624,-1.607323806853288,1.2338601677685215,1.4729471790648654,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.8188663449462383,0.33932849130024073,1.225740316501052,0.2108080707162109,0.4361771468523696,0.5502614775006012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7064260635699249,0.8543379805654928,1.225740316501052,-0.5898048026267111,-0.8004675364614288,-0.5169307311605608,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.9927430687240429,0.3974346728277572,1.225740316501052,1.6127623313056891,-1.5556703965003893,-0.8330387154350245,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.426461748104478,0.2196396900341602,0.9790708184768729,-0.27590812541296633,-0.5479465801359011,0.7588636127453163,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.18034522769687839,0.20325076703921977,-0.38316148436165665,-0.6479991304247648,0.48809734348004785,0.10450551810896098,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7980011380929019,-0.1140983782264465,1.225740316501052,-0.18244450804033455,-0.78866749177332,1.5690906212865916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.549937012169901,-0.3087789180451335,0.4770675563104155,-1.0483055670962258,1.4722210704683183,-0.6480354250992784,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-1.268813518545935,0.06766967680834844,-1.7678407115203865,0.6693088351857257,-1.2583092703600487,1.173154445591664,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.54182276506027,-1.5593034059621096,0.982724610416356,-1.5826353041510837,-1.4707100747460062,-1.0465936946729804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.48154550081729786,-1.1361712122745546,0.9277173123569643,1.5880738286034843,0.6462179423007052,0.80518727127033,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6660408761162127,-0.5739814901450802,0.179214137446219,1.7203336645081522,1.1370998013260296,0.42702306519820643,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0773630742959084,-0.3450332022460627,1.181493975292965,1.344715730538896,-0.776867447085211,0.46577178585120516,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.7562707243862288,0.5643037069580605,1.1157873877567743,1.4593409216562743,-1.4943101641222236,-0.6500748314494362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.18382276217243462,-0.3410601300048651,0.3092860471230938,-1.2158346925754717,-0.5101864371339532,1.0947829729927419,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.6426712648513968,0.4629903648075196,0.91589259329543,-1.3322233481715793,1.441540954279236,-0.22092546662336715,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7898868909832709,0.32095303218470184,0.6876462234049319,-1.304007916511917,1.3495006057119874,-0.7202886786477274,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.2941293899389044,0.6755497297115965,0.1597272471023087,0.24078696685460227,-1.20638907373237,1.1859735712212276,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.6849584774541475,0.9809796582536693,0.8307145322589556,-1.030670922308937,-1.645350736130016,-1.4011590558361344,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.5574488800170907,-0.18710358065845417,1.225740316501052,0.20375421280129546,-0.6683070359546105,0.1744280215429437,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6637225197991753,0.10541386309972649,-1.6035279921490302,-0.2230041910510991,-1.473070083683628,-0.4918751674300502,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.4009598286170668,0.2072238392804174,-1.4711589727718049,-1.228178943926574,-0.014584560233385306,0.924638214636717,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.3474515852307645,0.056247094114904854,-0.6943813066500383,-0.3376293821684779,0.8987388986262327,0.31048555947490186,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.3428148725966897,0.08852830607463644,-1.477125291255265,-1.0588863539685993,-0.5479465801359011,-1.2703457056617249,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.9778598007577424,-1.1048832683751226,-0.9224426744170183,1.6392142984866225,-0.11842495348874227,-0.1128369300650021,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.9662680191725552,0.15756043626544614,-1.4151187461894368,0.753955130164713,-0.5644666426992535,0.16510502108507952,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.8909214388688401,0.9899190707963644,1.225740316501052,0.39773530546147473,-0.578626696324984,1.4589626783780687,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.5163208455728584,1.1125876762433433,0.8076201005064418,1.374694626677287,-0.6423469376407713,-1.4783651533778237,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.6316362821622874,1.4676810078003881,-1.4151341630330634,1.0343459822826087,0.9246989969400718,0.5068512566186699,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.8886030825518023,0.19381472046637535,1.1021743148345648,0.18611956801400648,-0.23170538249458647,0.6335857940927639,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.644387241905993,-0.12105125464854251,-1.8428436557633636,0.18082917457781958,0.6320578886749746,-0.27453271925608713,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.1378263866333225,-0.38277738853744075,-0.30783478640252293,-0.847270616521131,-0.05470471217295507,-1.33822880274555,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.7495017035295587,-0.12850076510078812,1.225740316501052,-1.0553594250111415,-1.442389967494545,0.4596535668007319,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.7413874564199279,0.10342732697912768,-1.020832970441413,-1.393944604927091,-1.5249902803113065,-1.4894362164215376,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.8352808872599425,-1.2643027920531804,1.225740316501052,-1.1999635122669117,1.7223820178562241,0.456740129157649,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.07138248079612111,-0.8441504025465236,-1.5582487224179666,1.1948212498469388,-0.3331857668123217,-0.4813867919149528,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1.509736527423382,0.04184470724056323,-1.586754466283386,-0.5721701578394219,0.809058558996606,-0.9944431608618013,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.9419252778436625,1.459734863317992,0.7596274662971126,-0.47694307598806124,1.0946196404488382,0.38914837583813255,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.5373721005206373,1.2019818016702914,-0.019848147459293784,-0.5139758300413682,0.9435790684410459,-0.054276833439041605,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.9546762375873681,1.6305769696894932,0.4833267948227789,1.3658773042836423,1.087539613635973,-1.535759874946551,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.8758521228080968,0.691442018676387,-0.5244722730422583,1.478739030922292,0.8491787109361761,-1.2079981400997568,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.576784157910273,1.5466458185941918,1.225740316501052,-1.062413282926057,0.9907792471934812,-0.4531264467770515,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.7089304679814046,-0.9688055441141017,1.225740316501052,-1.6760989215237154,-1.199309046919505,-0.6244365801903093,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.3928455815074359,-1.6556504078111538,0.3620424860130152,0.6022971849940275,-1.576910476938985,1.4301196457115506,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1.4216389873759612,0.5364922012696772,-0.39870166273717983,-1.1805654030008936,1.51470123134551,-0.5498525765273944,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.8132565022480872,-1.5642697462636068,-0.2067157090562361,0.5793721467705516,0.5116974328562652,-1.109815291527873,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.45488440317136775,-1.3661127682338716,0.0887480990458512,1.5633853259012795,0.237936396092142,-1.565768282670302,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.2960769954543061,1.3266369432378695,-0.15096840250277146,-0.445200715370941,1.5807814815989192,0.32068259122569087,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.34958523884060827,-0.35844232106010476,1.225740316501052,1.1877673919320235,0.7170182104293579,0.3055327154816614,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.625840391369694,-0.8704720061444584,-0.6719343823298378,-0.14364828950829858,-1.0293884034107386,-0.14459340037460272,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.9173964884203277,-1.5558269677510617,-0.9374586801092403,-1.2987175230757302,1.7365420714819548,-0.604042516688731,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-1.3742987309711365,-1.080051566867637,0.35925203731661676,0.7715897749520021,0.1104959134605676,1.2250136356385346,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.5802616923858288,0.9521748845049861,1.003506515624893,0.7327935564199664,-1.3645096725530272,1.6655254072726262,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.682454073042668,-1.080051566867637,-1.1121777689284917,0.8297841027500559,1.5217812581583754,-1.6648251625351111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.9187417146732887,1.0167373084244486,1.014807062003126,0.5352855348023291,-1.5603904143756329,-0.7864237131457026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.3648392576085449,-1.0810448349279367,-0.5317952737648511,-0.9248630535852026,0.2261363514040335,-1.5494530318690396,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.19346693824222,0.869237001469984,1.225740316501052,1.138390386527614,-1.6005105663152026,0.3868176257236665,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.296447746255942,0.8434120319021992,-0.9089683530874476,0.990259370314386,0.24737643184262922,-0.996191223447651,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.2929702117803858,1.5799202986142227,-1.5727097217396344,0.3695198738018123,1.2857803643962002,0.6510664199512595,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.5166915963744945,-0.11360174419629654,1.2120964098915898,1.0237651954102356,-0.1915852305550167,0.6309637002139895,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.3602025449744701,-0.35794568702995516,1.0515454003651021,1.3940927359433049,-1.1190687430403652,-0.8508106850578284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.0632682336864902,0.594598382797193,-0.27599900431377716,0.24255043133333112,0.4621372451662087,0.9167719330003941,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.4589187365430016,-1.090480881500781,1.225740316501052,0.175538781141633,-1.3385495742391882,-0.7030993965535398,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5350537442036,0.5215931803651853,-1.1488390230723353,1.2635963645173662,-1.312589475925349,1.057199627396976,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.9417392297492205,-1.6407513869066623,-0.35596617220449095,1.2706502224322818,0.440897164727613,-0.32522653424572473,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3749011102335775,-1.0467770868476065,1.225740316501052,0.8879784305481097,1.6138216067256235,0.5074339441472868,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.4597071638998844,-1.4589833318718677,1.225740316501052,1.505190998103226,0.1057758955853242,0.8215025220715922,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.5445118721789435,0.9904157048265144,-0.9731795067918667,1.1948212498469388,-1.5226302713736848,-0.4359371646828642,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.0926184384510933,-0.34950290851740995,0.6995788603718515,0.037988551800778335,0.26861651228122496,-0.928308126363826,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4004030297209887,1.1344395735699306,-0.6703618642799337,-1.4080523207569222,0.13881602071202845,1.3450472665335385,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.24739151279652064,0.6690934873196498,-1.757295590479853,-0.30588702155135766,-0.7745074381475894,0.3809907504375012,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.6662255788234064,-0.19653962723129859,1.225740316501052,-0.538664332743573,0.7712984159946583,-0.710965678189863,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.43286001815951236,-1.0815414689580862,-1.8030373655197114,0.18435610353527732,1.6728218301661673,-1.6709433815855845,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.2639907578174185,0.8533447125051935,1.1029451570158904,-1.0253805288727502,0.742978308743197,-1.4649633402196438,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.531760912435237,-0.2486862003970186,-1.585181948233482,-1.0553594250111415,-1.4353099406816798,0.934835246387506,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
